period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2015Q2,50,0.373134328358209,0.00043207640891214296,0,0,1170,1198.4328358208954,133.544776119403,206,1.537313432835821,38477,36480,32,32,134,60.0,0.05405405405405406,1.537313432835821,559.3805970149253,64,0.47761194029850745,0.0,0.0,0,23
2015Q3,108,0.574468085106383,0.0004150406491865675,0,0,1335,1303.0851063829787,201.58510638297872,277,1.4734042553191489,66278,58647,61,59,188,165.0,0.14102564102564102,1.4734042553191489,664.4946808510638,120,0.6382978723404256,0.0,0.0,0,24
2015Q4,24,0.22857142857142856,0.0002936252934957928,0,0,1440,1421.0,192.32380952380953,143,1.361904761904762,36886,23568,30,31,105,105.0,0.07865168539325842,1.361904761904762,575.7523809523809,61,0.580952380952381,0.0,0.0,0,25
2016Q1,18,0.5,0.0005173661714386985,0,0,1455,1448.75,156.61111111111111,48,1.3333333333333333,4208,4369,10,10,36,15.0,0.010416666666666666,1.3333333333333333,238.25,20,0.5555555555555556,0.0,0.0,0,26
2016Q2,24,0.4897959183673469,0.0005188858860876108,0,0,1710,1542.2448979591836,160.6530612244898,102,2.0816326530612246,5470,410,10,10,49,255.0,0.17525773195876287,2.0816326530612246,120.0,20,0.40816326530612246,0.0,0.0,0,27
2016Q3,12,0.24,0.00017381512392921716,0,0,1800,1770.6,190.3,96,1.92,6051,992,20,20,50,90.0,0.05263157894736842,1.92,140.86,40,0.8,0.0,0.0,0,28
2016Q4,99,1.4776119402985075,0.0015702382316937795,0,0,1860,1832.4626865671642,207.32835820895522,181,2.701492537313433,31922,6503,19,20,67,60.0,0.03333333333333333,2.701492537313433,573.5074626865671,39,0.582089552238806,0.0,0.0,0,29
2017Q1,26,0.30952380952380953,0.0004920635807102094,0,0,2085,1990.0,178.6547619047619,159,1.8928571428571428,23040,9561,27,30,84,225.0,0.12096774193548387,1.8928571428571428,388.10714285714283,57,0.6785714285714286,0.0,0.0,0,30
2017Q2,56,0.19243986254295534,0.0002297549472881119,0,0,2205,2076.8041237113403,84.29896907216495,445,1.529209621993127,34778,13447,88,85,291,120.0,0.05755395683453238,1.529209621993127,165.72164948453607,173,0.5945017182130584,0.0,0.0,0,31
2017Q3,69,1.5333333333333334,0.0004770056843860203,0,0,2325,2239.0,410.1111111111111,363,8.066666666666666,18120,5203,25,26,45,120.0,0.05442176870748299,8.066666666666666,518.2888888888889,51,1.1333333333333333,0.0,0.0,0,32
2017Q4,62,0.7948717948717948,0.0006679039329886511,0,0,2475,2383.653846153846,239.34615384615384,312,4.0,142961,5205,52,52,78,150.0,0.06451612903225806,4.0,1899.5641025641025,104,1.3333333333333333,0.0,0.0,0,33
2018Q1,12,0.18181818181818182,0.0001698791521484759,0,0,2670,2607.5,212.53030303030303,185,2.803030303030303,72396,11307,53,53,66,195.0,0.07878787878787878,2.803030303030303,1268.2272727272727,106,1.606060606060606,0.0,0.0,0,34
2018Q2,19,0.8260869565217391,0.00031446361118422125,0,0,2670,2670.0,282.3478260869565,58,2.5217391304347827,16160,10452,19,19,23,0.0,0.0,2.5217391304347827,1157.0434782608695,38,1.6521739130434783,0.0,0.0,0,35
2018Q3,4,0.12121212121212122,0.00012816661491738842,0,0,2685,2672.2727272727275,291.09090909090907,104,3.1515151515151514,50372,11408,13,13,33,15.0,0.0056179775280898875,3.1515151515151514,1872.121212121212,26,0.7878787878787878,0.0,0.0,0,36
2018Q4,64,2.6666666666666665,0.00043274921374527616,0,0,2670,2675.0,719.5,201,8.375,3920,3355,9,9,24,-15.0,-0.00558659217877095,8.375,303.125,18,0.75,0.0,0.0,0,37
2019Q1,9,0.15517241379310345,6.650133221393662e-05,0,0,2760,2722.7586206896553,251.51724137931035,161,2.7758620689655173,49899,33726,22,22,58,90.0,0.033707865168539325,2.7758620689655173,1441.8103448275863,44,0.7586206896551724,0.0,0.0,0,38
2019Q2,0,0.0,0.0,0,0,2790,2769.5454545454545,210.04545454545453,45,2.0454545454545454,4789,3329,11,11,22,30.0,0.010869565217391304,2.0454545454545454,369.0,22,1.0,0.0,0.0,0,39
2019Q3,6,0.3,1.252923488138991e-05,0,0,2835,2817.75,266.55,76,3.8,2715,667,7,7,20,45.0,0.016129032258064516,3.8,169.1,14,0.7,0.0,0.0,0,40
2019Q4,2,0.125,3.4115720524017465e-05,0,0,3405,3222.1875,163.9375,79,4.9375,346619,376095,5,5,16,570.0,0.20105820105820105,4.9375,45169.625,10,0.625,0.0,0.0,0,41
2020Q1,12,0.6,0.0005284538310713632,0,0,3405,3405.0,184.2,40,2.0,1108,733,10,10,20,0.0,0.0,2.0,92.05,20,1.0,0.0,0.0,0,42
