period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2019Q4,244,1.4698795180722892,0.004046768287970118,0,0,14581.0,13640.361445783132,86.50602409638554,787,4.740963855421687,23216,13130,50,48,166,1446.0,0.11008755234107347,4.740963855421687,218.95180722891567,98,0.5903614457831325,0.0,0.0,0,10
2020Q1,324,1.4025974025974026,0.004544358646482543,0,0,15268.0,14935.995670995671,82.51515151515152,1046,4.528138528138528,27294,18529,64,63,231,687.0,0.04711611000617242,4.528138528138528,198.36796536796535,127,0.5497835497835498,0.0,0.0,0,11
2020Q2,271,1.7371794871794872,0.002510961496899823,0,0,16054.0,15594.448717948719,110.35897435897436,909,5.826923076923077,48743,74567,32,32,156,786.0,0.05148022006811632,5.826923076923077,790.4487179487179,64,0.41025641025641024,0.0,0.0,0,12
2020Q3,461,3.0939597315436242,0.002049107390147487,0,0,23804.0,21744.261744966443,222.36241610738256,1770,11.879194630872483,88256,33954,27,27,149,7750.0,0.4827457331506167,11.879194630872483,820.2013422818792,54,0.3624161073825503,0.0,0.0,0,13
2020Q4,574,2.1908396946564888,0.0020585226256560033,0,0,28664.0,27504.90076335878,184.5267175572519,2034,7.763358778625954,46609,41508,57,55,262,4860.0,0.20416736682910436,7.763358778625954,336.32442748091603,112,0.42748091603053434,0.0,0.0,0,14
2021Q1,291,2.881188118811881,0.0037312653004838944,0,0,29522.0,28898.069306930694,153.0,630,6.237623762376238,36249,12592,34,30,101,858.0,0.02993301702483952,6.237623762376238,483.5742574257426,64,0.6336633663366337,0.0,0.0,0,15
2021Q2,9,0.28125,0.004719091635350009,0,0,29957.0,29602.375,111.28125,144,4.5,27924,11916,10,11,32,435.0,0.014734774066797643,4.5,1245.0,21,0.65625,0.0,0.0,0,16
2021Q3,43,1.4827586206896552,0.004073512620524588,0,0,30264.0,30165.310344827587,94.03448275862068,117,4.0344827586206895,3942,1770,9,9,29,307.0,0.010248022165103315,4.0344827586206895,196.9655172413793,18,0.6206896551724138,0.0,0.0,0,17
2021Q4,200,5.2631578947368425,0.008205672309131858,0,0,30631.0,30476.315789473683,160.18421052631578,292,7.684210526315789,10666,26635,10,10,38,367.0,0.012126619085381972,7.684210526315789,981.6052631578947,20,0.5263157894736842,0.0,0.0,0,18
2022Q1,106,2.2083333333333335,0.0043412727583030065,0,0,30640.0,30683.8125,92.125,270,5.625,3721,6790,7,7,48,9.0,0.00029381998628840063,5.625,218.97916666666666,14,0.2916666666666667,0.0,0.0,0,19
