period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2018Q2,2377,14.582822085889571,9.081434163207337e-05,9,39,16454.0,17207.355828220858,440.3312883435583,1165,7.147239263803681,67840,43098,66,62,163,-706.0,-0.04114219114219114,7.147239263803681,680.601226993865,128,0.7852760736196319,0.05521472392638037,0.2392638036809816,-30,33
2018Q3,1973,6.898601398601398,4.284800953215407e-05,2,6,18549.0,17583.223776223775,259.2167832167832,1266,4.426573426573427,50725,36416,101,99,286,2095.0,0.12732466269600098,4.426573426573427,304.6888111888112,200,0.6993006993006993,0.006993006993006993,0.02097902097902098,-4,34
2018Q4,1631,9.427745664739884,5.58061239298506e-05,8,7,18576.0,18535.092485549132,303.757225433526,773,4.468208092485549,9695,8702,76,74,173,27.0,0.001455604075691412,4.468208092485549,106.34104046242774,150,0.8670520231213873,0.046242774566473986,0.04046242774566474,1,35
2019Q1,1982,9.175925925925926,5.346020025076323e-05,28,11,19198.0,18875.48148148148,307.0324074074074,1018,4.712962962962963,18216,21883,94,94,216,622.0,0.03348406546080965,4.712962962962963,185.6435185185185,188,0.8703703703703703,0.12962962962962962,0.05092592592592592,17,36
2019Q2,2316,9.530864197530864,5.5911194789476155e-05,61,17,17673.0,17860.493827160495,239.55555555555554,954,3.925925925925926,23296,28434,99,94,243,-1525.0,-0.07943535784977601,3.925925925925926,212.880658436214,193,0.7942386831275721,0.25102880658436216,0.06995884773662552,44,37
2019Q3,2454,7.865384615384615,4.517924499585027e-05,43,14,18514.0,18027.18269230769,222.76282051282053,1138,3.6474358974358974,29653,12595,89,85,312,841.0,0.04758671419679737,3.6474358974358974,135.4102564102564,174,0.5576923076923077,0.13782051282051283,0.04487179487179487,29,38
2019Q4,3009,8.621776504297994,4.7392979848647054e-05,141,11,18779.0,18707.690544412606,229.61318051575932,1375,3.9398280802292263,112475,107027,115,113,349,265.0,0.01431349249216809,3.9398280802292263,628.945558739255,228,0.6532951289398281,0.4040114613180516,0.03151862464183381,130,39
2020Q1,1744,6.707692307692308,3.627407712344967e-05,23,5,19119.0,18868.346153846152,208.40384615384616,837,3.2192307692307693,19812,10421,85,82,260,340.0,0.018105330422280207,3.2192307692307693,116.28076923076924,167,0.6423076923076924,0.08846153846153847,0.019230769230769232,18,40
2020Q2,2103,5.9914529914529915,3.151154442500859e-05,22,7,19427.0,19259.757834757835,216.0997150997151,1143,3.2564102564102564,18393,12009,106,102,351,308.0,0.016109629164705267,3.2564102564102564,86.61538461538461,208,0.5925925925925926,0.06267806267806268,0.019943019943019943,15,41
2020Q3,1455,4.801980198019802,2.455354712916202e-05,32,10,20169.0,19769.811881188118,172.05940594059405,708,2.3366336633663365,21511,9799,144,139,303,742.0,0.03819426571266794,2.3366336633663365,103.33333333333333,283,0.933993399339934,0.10561056105610561,0.033003300330033,22,42
