period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2012Q1,70,2.3333333333333335,0.00559276886954065,0,0,3982.0,3946.6666666666665,87.93333333333334,43,1.4333333333333333,2766,634,3,4,30,161.0,0.04213556660560063,1.4333333333333333,113.33333333333333,7,0.23333333333333334,0.0,0.0,0,10
2012Q2,0,0.0,0.0,0,0,3992.0,3986.7272727272725,66.0,19,1.7272727272727273,3225,875,2,2,11,10.0,0.0025113008538422904,1.7272727272727273,372.72727272727275,4,0.36363636363636365,0.0,0.0,0,11
2012Q3,6,0.14285714285714285,0.00034674063800277393,0,0,4033.0,4013.2380952380954,52.69047619047619,72,1.7142857142857142,1596,1133,5,5,42,41.0,0.010270541082164329,1.7142857142857142,64.97619047619048,10,0.23809523809523808,0.0,0.0,0,12
2012Q4,10,0.625,0.0010033616338510933,0,0,4053.0,4045.25,115.75,23,1.4375,115,54,2,2,16,20.0,0.004959087527894868,1.4375,10.5625,4,0.25,0.0,0.0,0,13
2013Q1,7,0.5,0.001393939393939394,0,0,4117.0,4107.357142857143,125.92857142857143,23,1.6428571428571428,13626,7896,3,3,14,64.0,0.015790772267456205,1.6428571428571428,1537.2857142857142,6,0.42857142857142855,0.0,0.0,0,14
2013Q2,2,0.2857142857142857,0.00030330603579011223,0,0,4125.0,4121.714285714285,84.0,9,1.2857142857142858,107,52,1,1,7,8.0,0.0019431624969638087,1.2857142857142858,22.714285714285715,2,0.2857142857142857,0.0,0.0,0,15
2013Q3,2,0.06451612903225806,0.0001486546751895347,0,0,4239.0,4207.967741935484,97.25806451612904,43,1.3870967741935485,1352,513,4,4,31,114.0,0.027636363636363636,1.3870967741935485,60.16129032258065,8,0.25806451612903225,0.0,0.0,0,16
2013Q4,22,0.4489795918367347,0.0005508575117092772,0,0,4354.0,4292.591836734694,112.85714285714286,71,1.4489795918367347,1531,837,8,8,49,115.0,0.027129039867893372,1.4489795918367347,48.326530612244895,16,0.32653061224489793,0.0,0.0,0,17
2014Q1,102,1.146067415730337,0.0010705448621415286,0,0,4579.0,4483.76404494382,160.52808988764045,220,2.4719101123595504,2327,1038,21,21,89,225.0,0.051676619200734956,2.4719101123595504,37.80898876404494,42,0.47191011235955055,0.0,0.0,0,18
2014Q2,58,0.7435897435897436,0.0009483716951335997,0,0,4691.0,4605.641025641025,119.83333333333333,159,2.0384615384615383,6746,1904,27,28,78,112.0,0.024459488971391132,2.0384615384615383,110.8974358974359,55,0.7051282051282052,0.0,0.0,0,19
2014Q3,34,0.37777777777777777,0.0006693152889567711,0,0,4871.0,4799.0,103.38888888888889,120,1.3333333333333333,21503,3683,22,22,90,180.0,0.03837134939245364,1.3333333333333333,279.84444444444443,44,0.4888888888888889,0.0,0.0,0,20
2014Q4,48,0.6956521739130435,0.000561948035543908,0,0,4968.0,4926.0,113.82608695652173,111,1.608695652173913,15868,774,21,21,69,97.0,0.019913775405460892,1.608695652173913,241.18840579710144,42,0.6086956521739131,0.0,0.0,0,21
2015Q1,0,0.0,0.0,0,0,5312.0,5157.431034482759,130.32758620689654,82,1.4137931034482758,20723,13755,16,16,58,344.0,0.06924315619967794,1.4137931034482758,594.448275862069,32,0.5517241379310345,0.0,0.0,0,22
2015Q2,50,0.373134328358209,0.00043207640891214296,0,0,5687.0,5534.589552238806,133.544776119403,206,1.537313432835821,38477,36480,32,32,134,375.0,0.07059487951807229,1.537313432835821,559.3805970149253,64,0.47761194029850745,0.0,0.0,0,23
2015Q3,108,0.574468085106383,0.0004150406491865675,0,0,5897.0,5804.664893617021,201.58510638297872,277,1.4734042553191489,66278,58647,61,59,188,210.0,0.036926323193247755,1.4734042553191489,664.4946808510638,120,0.6382978723404256,0.0,0.0,0,24
2015Q4,24,0.22857142857142856,0.0002936252934957928,0,0,5970.0,5941.990476190476,192.32380952380953,143,1.361904761904762,36886,23568,30,31,105,73.0,0.0123791758521282,1.361904761904762,575.7523809523809,61,0.580952380952381,0.0,0.0,0,25
2016Q1,18,0.5,0.0005173661714386985,0,0,5970.0,5969.027777777777,156.61111111111111,48,1.3333333333333333,4208,4369,10,10,36,0.0,0.0,1.3333333333333333,238.25,20,0.5555555555555556,0.0,0.0,0,26
2016Q2,24,0.4897959183673469,0.0005188858860876108,0,0,6297.0,6086.367346938776,160.6530612244898,102,2.0816326530612246,5470,410,10,10,49,327.0,0.054773869346733665,2.0816326530612246,120.0,20,0.40816326530612246,0.0,0.0,0,27
