period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2020Q2,0,0.0,0.0,0,0,686.0,666.6753926701571,120.1413612565445,316,1.6544502617801047,9086,1860,52,52,191,,,1.6544502617801047,57.30890052356021,104,0.5445026178010471,0.0,0.0,0,0
2020Q3,81,0.2862190812720848,9.013923020396039e-05,10,0,815.0,735.5441696113074,141.07067137809187,478,1.6890459363957597,6524,4941,80,80,283,129.0,0.1880466472303207,1.6890459363957597,40.512367491166074,160,0.5653710247349824,0.0353356890459364,0.0,10,1
2020Q4,357,2.7045454545454546,0.0008217585911456314,4,11,872.0,809.8484848484849,125.40151515151516,232,1.7575757575757576,2668,2431,41,41,132,57.0,0.06993865030674846,1.7575757575757576,38.628787878787875,82,0.6212121212121212,0.030303030303030304,0.08333333333333333,-7,2
2021Q1,60,0.43795620437956206,0.00011813345760367631,0,1,1044.0,966.6131386861314,121.88321167883211,217,1.583941605839416,2222,1106,42,42,137,172.0,0.19724770642201836,1.583941605839416,24.291970802919707,84,0.6131386861313869,0.0,0.0072992700729927005,-1,3
2021Q2,338,1.6407766990291262,0.00037167196230719575,7,1,1231.0,1135.7864077669904,136.9271844660194,329,1.5970873786407767,3745,2657,65,64,206,187.0,0.17911877394636017,1.5970873786407767,31.07766990291262,129,0.6262135922330098,0.03398058252427184,0.0048543689320388345,6,4
2021Q3,576,3.272727272727273,0.0005965373535631248,5,0,1523.0,1371.4261363636363,178.01704545454547,366,2.0795454545454546,6522,4793,79,78,176,292.0,0.2372055239642567,2.0795454545454546,64.28977272727273,157,0.8920454545454546,0.028409090909090908,0.0,5,5
2021Q4,394,2.8142857142857145,0.00046057787572390246,4,1,1597.0,1577.7857142857142,183.93571428571428,261,1.8642857142857143,2191,1315,79,80,140,74.0,0.048588312541037425,1.8642857142857143,25.042857142857144,159,1.1357142857142857,0.02857142857142857,0.007142857142857143,3,6
2022Q1,391,2.5723684210526314,0.0003943140706553594,2,2,1653.0,1631.1907894736842,170.70394736842104,249,1.638157894736842,2133,1557,74,72,152,56.0,0.03506574827802129,1.638157894736842,24.276315789473685,146,0.9605263157894737,0.013157894736842105,0.013157894736842105,0,7
2022Q2,371,2.7279411764705883,0.0003916304245656648,1,0,1738.0,1692.7279411764705,170.80882352941177,217,1.5955882352941178,2215,1853,87,85,136,85.0,0.0514216575922565,1.5955882352941178,29.91176470588235,172,1.2647058823529411,0.007352941176470588,0.0,1,8
2022Q3,727,3.2600896860986546,0.00037746795127732957,13,1,2614.0,2064.439461883408,194.39461883408072,415,1.8609865470852018,10970,2665,138,136,223,876.0,0.5040276179516686,1.8609865470852018,61.143497757847534,274,1.2286995515695067,0.05829596412556054,0.004484304932735426,12,9
2022Q4,343,4.182926829268292,0.00036899428505646035,0,1,2637.0,2627.0853658536585,223.64634146341464,144,1.7560975609756098,727,559,52,51,82,23.0,0.008798775822494262,1.7560975609756098,15.682926829268293,103,1.2560975609756098,0.0,0.012195121951219513,-1,10
2023Q1,182,6.275862068965517,0.0005652815662922227,0,0,2550.0,2562.7241379310344,271.0344827586207,81,2.793103448275862,807,1469,21,21,29,-87.0,-0.03299203640500569,2.793103448275862,78.48275862068965,42,1.4482758620689655,0.0,0.0,0,11
2023Q2,121,6.05,0.0005433807877859786,2,0,2551.0,2550.75,312.45,72,3.6,505,338,14,13,20,1.0,0.000392156862745098,3.6,42.15,27,1.35,0.1,0.0,2,12
2023Q3,93,6.642857142857143,0.0005948089024670856,0,0,2520.0,2532.8571428571427,277.2857142857143,37,2.642857142857143,175,228,8,8,14,-31.0,-0.012152097216777734,2.642857142857143,28.785714285714285,16,1.1428571428571428,0.0,0.0,0,13
2023Q4,8,1.6,0.00014321527375127033,0,0,2524.0,2522.4,105.6,6,1.2,38,12,5,5,5,4.0,0.0015873015873015873,1.2,10.0,10,2.0,0.0,0.0,0,14
2024Q1,182,10.11111111111111,0.0008186139170036526,1,0,2882.0,2738.0555555555557,634.4444444444445,141,7.833333333333333,6022,4179,9,9,18,358.0,0.14183835182250396,7.833333333333333,566.7222222222222,18,1.0,0.05555555555555555,0.0,1,15
2024Q2,126,9.692307692307692,0.0007389592084991152,2,1,2896.0,2892.4615384615386,627.1538461538462,94,7.230769230769231,305,194,6,6,13,14.0,0.004857737682165163,7.230769230769231,38.38461538461539,12,0.9230769230769231,0.15384615384615385,0.07692307692307693,1,16
2024Q3,115,8.846153846153847,0.0006153335264689722,0,0,2902.0,2899.5384615384614,543.6923076923077,77,5.923076923076923,2296,778,0,0,13,6.0,0.0020718232044198894,5.923076923076923,236.46153846153845,0,0.0,0.0,0.0,0,17
2024Q4,26,6.5,0.000449702504497025,0,0,2905.0,2904.25,197.5,6,1.5,26,8,4,4,4,3.0,0.0010337698139214334,1.5,8.5,8,2.0,0.0,0.0,0,18
2025Q1,92,13.142857142857142,0.0009097901142885298,0,0,2912.0,2907.1428571428573,948.2857142857143,80,11.428571428571429,171,180,4,4,7,7.0,0.0024096385542168677,11.428571428571429,50.142857142857146,8,1.1428571428571428,0.0,0.0,0,19
