period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2021Q3,16,0.45714285714285713,1.0222296821230383e-05,0,0,5944.0,5927.114285714286,230.54285714285714,159,4.542857142857143,22766,1502,11,10,35,195.0,0.033918942424769526,4.542857142857143,693.3714285714286,21,0.6,0.0,0.0,0,48
2021Q4,50,2.9411764705882355,6.55168445342643e-05,0,0,5958.0,5949.764705882353,568.3529411764706,93,5.470588235294118,1055,419,9,9,17,14.0,0.0023553162853297443,5.470588235294118,86.70588235294117,18,1.0588235294117647,0.0,0.0,0,49
2022Q1,50,1.6666666666666667,3.700451458762381e-05,0,0,5981.0,5963.5,231.06666666666666,63,2.1,3121,2131,13,13,30,23.0,0.0038603558241020477,2.1,175.06666666666666,26,0.8666666666666667,0.0,0.0,0,50
2022Q2,62,2.0,4.4280507733220244e-05,0,0,5976.0,5982.870967741936,475.93548387096774,158,5.096774193548387,4607,3350,13,13,31,-5.0,-0.0008359806052499582,5.096774193548387,256.6774193548387,26,0.8387096774193549,0.0,0.0,0,51
2022Q3,6,1.0,2.214610610975258e-05,0,0,6053.0,5992.833333333333,411.5,23,3.8333333333333335,1305,452,1,1,6,77.0,0.012884872824631861,3.8333333333333335,292.8333333333333,2,0.3333333333333333,0.0,0.0,0,52
2022Q4,6,0.25,5.315738747315063e-06,0,0,6225.0,6153.75,247.875,81,3.375,7195,1966,9,9,24,172.0,0.028415661655377497,3.375,381.7083333333333,18,0.75,0.0,0.0,0,53
2023Q1,31,1.2916666666666667,2.7292458668993105e-05,0,0,6232.0,6231.791666666667,315.1666666666667,168,7.0,563,683,4,4,24,7.0,0.0011244979919678715,7.0,51.916666666666664,8,0.3333333333333333,0.0,0.0,0,54
2023Q2,58,7.25,0.00015318951127263507,0,0,6241.0,6233.75,2071.875,380,47.5,749,556,4,4,8,9.0,0.0014441591784338896,47.5,163.125,8,1.0,0.0,0.0,0,55
2023Q3,19,1.3571428571428572,2.9568670903805332e-05,0,0,6082.0,6090.785714285715,457.57142857142856,154,11.0,7462,9934,3,3,14,-159.0,-0.025476686428456977,11.0,1242.5714285714287,6,0.42857142857142855,0.0,0.0,0,56
2024Q2,20,2.5,5.444606572729055e-05,0,0,6082.0,6082.0,922.25,156,19.5,28,21,2,2,8,0.0,0.0,19.5,6.125,4,0.5,0.0,0.0,0,57
2024Q3,0,0.0,0.0,0,0,6082.0,6082.0,216.6,20,4.0,214,112,1,1,5,0.0,0.0,4.0,65.2,2,0.4,0.0,0.0,0,58
